,Star ID,RA,DE,Magnitude
37866,37866,0.56755649,0.76791447,5.1
37877,37877,0.57083001,0.82469978,6.0
37947,37947,0.59359114,0.82293113,5.1
37959,37959,0.60059114,0.87132717,5.6
37985,37985,0.60962213,0.71856102,5.9
38004,38004,0.61557305,0.8688426,5.5
38287,38287,0.701497,0.85553349,4.2
38288,38288,0.70170309,0.76944309,5.6
38396,38396,0.73450176,0.81397163,6.0
38492,38492,0.76980613,0.82068891,5.6
38591,38591,0.80680434,0.711476,2.9
38596,38596,0.80915711,0.86261264,4.2
38608,38608,0.81206941,0.7796299,4.0
38634,38634,0.82400456,0.73633075,6.0
38651,38651,0.82865899,0.8375949,6.0
38703,38703,0.84829583,0.7652018,5.4
38713,38713,0.85327526,0.87116282,5.1
38749,38749,0.86430218,0.75311907,5.0
38767,38767,0.87120248,0.85584159,5.3
38786,38786,0.87589647,0.86716703,1.9
38816,38816,0.88311654,0.85427337,5.9
38848,38848,0.89223174,0.85329501,4.9
38861,38861,0.89568029,0.86701926,5.6
38871,38871,0.89788748,0.86110206,4.7
38889,38889,0.90337348,0.83469324,4.5
38892,38892,0.9035318,0.83659517,6.0
38916,38916,0.91018412,0.83522373,5.5
38923,38923,0.91177484,0.8009185,5.4
38979,38979,0.92906146,0.83824969,4.3
39052,39052,0.95711246,0.83129228,3.1
39077,39077,0.96773279,0.74041046,3.9
39084,39084,0.9707525,0.79459285,5.6
39127,39127,0.98470416,0.76463762,5.9
39133,39133,0.98865885,0.78220378,5.8
39174,39174,1.00360869,0.8465418,5.9
39194,39194,1.0138521,0.83298161,5.3
39335,39335,1.06910951,0.83044598,4.0
39403,39403,1.09614008,0.84272122,4.3
39408,39408,1.09728225,0.70439758,4.9
39456,39456,1.11464668,0.87142612,5.5
39482,39482,1.1254219,0.809508,4.9
39500,39500,1.13494137,0.73849811,6.0
39638,39638,1.1921417,0.71844816,4.5
39687,39687,1.21153973,0.84135056,5.7
39698,39698,1.21890211,0.75523805,5.3
39701,39701,1.21977252,0.87057847,5.8
39798,39798,1.25397043,0.84921715,5.8
39825,39825,1.26212897,0.74183732,5.6
39850,39850,1.27085911,0.76762213,6.0
39954,39954,1.30190873,0.76360753,3.5
39965,39965,1.30453764,0.71567124,3.9
40025,40025,1.32210247,0.7185345,3.3
40076,40076,1.33948115,0.8186046,5.6
40185,40185,1.36568131,0.80196929,0.2
40213,40213,1.37308616,0.74595566,5.9
40232,40232,1.37715285,0.69912319,4.9
40247,40247,1.3819997,0.71622766,5.5
40268,40268,1.3886878,0.72879495,5.1
40289,40289,1.39331045,0.71527496,5.6
40465,40465,1.45074423,0.83225434,6.0
40582,40582,1.49236139,0.86929323,5.5
40749,40749,1.55273065,0.78443188,2.1
40755,40755,1.55431454,0.80170958,4.6
40777,40777,1.5584986,0.83603162,5.7
40800,40800,1.56610468,0.87104564,6.0
40839,40839,1.577167,0.75027623,5.9
41075,41075,1.66263556,0.86072323,5.1
41129,41129,1.68561914,0.81541133,6.0
41238,41238,1.72683626,0.74237643,5.1
41287,41287,1.74291096,0.7779762,5.2
41329,41329,1.75901599,0.7614762,5.3
41345,41345,1.76212776,0.85250001,5.3
41379,41379,1.77688482,0.7302859,5.0
41428,41428,1.79611115,0.76749904,6.0
41445,41445,1.80136081,0.80878209,5.8
41449,41449,1.80305487,0.81633471,6.0
41462,41462,1.80629471,0.78821357,4.8
41643,41643,1.88551003,0.82607985,5.5
41678,41678,1.89613887,0.71513489,5.8
41680,41680,1.89690412,0.86491774,4.8
41707,41707,1.90972262,0.79103223,5.6
41737,41737,1.92283782,0.71158126,5.3
41763,41763,1.93272286,0.86067354,4.5
41796,41796,1.9422853,0.8427779,5.6
41807,41807,1.94666462,0.86878898,5.4
41878,41878,1.97615945,0.80795717,5.8
41892,41892,1.98171433,0.85324634,5.9
41933,41933,1.9963063,0.84212602,5.8
42057,42057,2.05546344,0.83245593,5.7
42318,42318,2.1791275,0.75660426,4.4
42489,42489,2.25832618,0.80304291,5.5
42575,42575,2.30644942,0.76644748,5.2
42610,42610,2.32682803,0.70501184,5.9
42611,42611,2.32764019,0.79979762,5.9
42629,42629,2.33784135,0.84193738,3.1
42641,42641,2.34485532,0.73272699,4.1
42660,42660,2.35715922,0.82651419,3.7
42681,42681,2.36475126,0.85050753,5.6
42758,42758,2.40218901,0.75791369,5.3
42789,42789,2.41804191,0.82077608,5.7
42875,42875,2.46701221,0.79974303,5.6
42957,42957,2.50999153,0.70625257,5.2
43045,43045,2.55417614,0.80730268,5.2
43114,43114,2.59455994,0.72072804,5.2
43267,43267,2.67946969,0.75336914,3.5
43308,43308,2.70181521,0.72403326,5.9
43309,43309,2.70245829,0.72870526,3.2
43343,43343,2.72494831,0.73054504,5.8
43378,43378,2.75029573,0.71005923,4.8
43443,43443,2.79522538,0.81100554,5.3
43511,43511,2.84099657,0.75846172,4.8
43556,43556,2.86527418,0.71030911,5.1
43561,43561,2.86836574,0.79926854,5.7
43626,43626,2.90967898,0.75885234,6.0
43628,43628,2.90972443,0.78138686,3.1
43674,43674,2.94039306,0.8682917,6.0
43718,43718,2.96744894,0.76370915,5.1
43786,43786,3.00117772,0.75830876,5.9
43836,43836,3.03549773,0.7662487,5.5
43885,43885,3.0692364,0.83874784,3.9
44001,44001,3.13975913,0.75612923,5.1
44096,44096,-3.08214499,0.7145091,5.9
44126,44126,-3.06586834,0.85977479,5.6
44154,44154,-3.04853097,0.74734053,6.0
44229,44229,-3.00470873,0.72656166,4.3
44316,44316,-2.95490903,0.7978476,5.4
44382,44382,-2.91181052,0.82846465,6.0
44464,44464,-2.86397891,0.79474406,5.7
44518,44518,-2.829829,0.70541186,5.0
44530,44530,-2.8218207,0.71765704,5.7
44548,44548,-2.81302373,0.71271121,4.7
44555,44555,-2.80946406,0.87169684,5.1
44569,44569,-2.8009174,0.70533026,5.7
44610,44610,-2.77449573,0.80787175,5.9
44667,44667,-2.73836436,0.85994239,4.6
44741,44741,-2.68735616,0.72149909,5.7
44751,44751,-2.68094978,0.86502459,1.9
44900,44900,-2.59211683,0.7695435,5.4
44904,44904,-2.5899812,0.86732038,5.4
44964,44964,-2.55480067,0.80838774,4.3
45120,45120,-2.47439131,0.86543232,5.9
45144,45144,-2.45947747,0.76544871,5.9
45152,45152,-2.45665789,0.7787585,5.4
45189,45189,-2.43560522,0.70982686,5.8
45225,45225,-2.4106145,0.80850225,5.8
45287,45287,-2.37922162,0.8697363,5.7
45336,45336,-2.35592804,0.70837484,3.6
45356,45356,-2.34686578,0.83510766,4.9
45369,45369,-2.33973283,0.84375107,5.6
45496,45496,-2.2734397,0.7786755,5.9
45561,45561,-2.23782051,0.82681075,6.0
45579,45579,-2.22908492,0.71562979,5.1
45589,45589,-2.22533297,0.71677405,5.0
45642,45642,-2.19898817,0.707125,5.4
45649,45649,-2.19620677,0.81963469,5.8
45771,45771,-2.13390585,0.74334441,4.6
45787,45787,-2.12510467,0.75543532,5.5
45789,45789,-2.12134225,0.74544094,5.6
45862,45862,-2.08938855,0.8268779,5.8
45864,45864,-2.08899214,0.80589943,4.6
45910,45910,-2.06301524,0.78653389,4.3
45956,45956,-2.0501694,0.74179436,6.0
46027,46027,-2.01482946,0.81038352,3.9
46107,46107,-1.97659686,0.73287694,5.0
46146,46146,-1.96227585,0.79767103,5.5
46160,46160,-1.95263625,0.74244891,4.3
46183,46183,-1.94287826,0.8153087,6.0
46209,46209,-1.93126157,0.85565397,5.1
46304,46304,-1.8859558,0.80406378,4.9
46523,46523,-1.79799092,0.71276886,5.1
46560,46560,-1.78724944,0.86926657,6.0
46644,46644,-1.74996622,0.80789604,5.8
46663,46663,-1.74496338,0.69852673,5.7
46722,46722,-1.72172614,0.84301434,5.8
46791,46791,-1.69500908,0.72043357,5.8
46837,46837,-1.67849288,0.84847242,5.5
46871,46871,-1.66656661,0.80341035,3.8
47036,47036,-1.60713712,0.69841672,5.1
47120,47120,-1.57731592,0.7941731,5.9
47236,47236,-1.54474227,0.75842303,5.1
47341,47341,-1.50932037,0.73550361,5.4
47416,47416,-1.4823802,0.85687885,5.1
47778,47778,-1.3761212,0.72233656,5.9
47822,47822,-1.36594491,0.85013941,6.0
47908,47908,-1.33837555,0.72496905,5.6
47912,47912,-1.3375135,0.85165532,5.9
47918,47918,-1.33599659,0.7658384,4.3
48010,48010,-1.30889578,0.81791438,5.1
48277,48277,-1.24171304,0.81863292,6.0
48400,48400,-1.21143383,0.75554814,6.0
48600,48600,-1.16476758,0.7383118,5.3
48648,48648,-1.15592596,0.7781261,5.2
48690,48690,-1.14401052,0.74528575,5.4
48717,48717,-1.1375496,0.79247455,5.0
48770,48770,-1.12538531,0.72696629,6.0
48795,48795,-1.11957991,0.78553503,3.0
48891,48891,-1.09561232,0.70636136,5.6
48916,48916,-1.08875245,0.81851593,5.5
48919,48919,-1.08801425,0.83430064,5.7
49010,49010,-1.06686376,0.70218751,5.4
49057,49057,-1.05692899,0.79648047,5.8
49097,49097,-1.04744116,0.8720492,5.3
49151,49151,-1.03418329,0.83926916,6.0
49331,49331,-0.99602799,0.81443317,5.0
49336,49336,-0.99459456,0.81312892,4.0
49384,49384,-0.98643922,0.83007709,4.2
49394,49394,-0.98441871,0.79282318,5.9
49409,49409,-0.98113444,0.70178598,5.5
49437,49437,-0.97588514,0.70817224,5.8
49527,49527,-0.95804562,0.69980227,2.3
49530,49530,-0.95794126,0.79645628,5.9
49642,49642,-0.93589521,0.85899487,5.7
49711,49711,-0.92280357,0.85141995,4.9
49740,49740,-0.91730541,0.85609845,5.6
49803,49803,-0.90637151,0.81195146,5.6
49898,49898,-0.88259787,0.705144,5.9
49940,49940,-0.87386169,0.78715862,1.3
49945,49945,-0.87208022,0.72495804,5.6
50072,50072,-0.84572153,0.83159044,5.6
50098,50098,-0.84110463,0.80159307,4.9
50120,50120,-0.8364318,0.76567885,5.1
50179,50179,-0.82259337,0.77138588,4.7
50181,50181,-0.82222009,0.78525175,5.6
50245,50245,-0.81096861,0.82423649,5.8
50261,50261,-0.80811514,0.85525933,6.0
50262,50262,-0.80802853,0.78071656,6.0
50273,50273,-0.80587537,0.71512854,4.0
50297,50297,-0.80052761,0.77276503,5.8
50302,50302,-0.79995732,0.72859279,6.0
50334,50334,-0.79358702,0.82597746,4.9
50358,50358,-0.78786605,0.80213078,5.2
50423,50423,-0.77182903,0.76319045,3.9
50455,50455,-0.76411824,0.82810162,4.9
50689,50689,-0.71303019,0.76331606,5.1
50712,50712,-0.70792423,0.86041591,5.6
50760,50760,-0.69696603,0.85824796,5.9
50823,50823,-0.6829149,0.81152652,5.5
50866,50866,-0.67595685,0.84852663,5.3
50933,50933,-0.66496506,0.80842638,5.3
51018,51018,-0.64937665,0.86839201,5.8
51034,51034,-0.64534799,0.79185734,4.2
51078,51078,-0.6364487,0.78801795,5.1
51100,51100,-0.63293579,0.70141656,5.1
51166,51166,-0.61863602,0.75129748,5.4
51188,51188,-0.6127992,0.70821156,6.0
51206,51206,-0.60926614,0.71293403,5.5
51220,51220,-0.60609066,0.71428749,5.5
51292,51292,-0.58929878,0.85656566,4.3
51594,51594,-0.51957186,0.77506819,5.5
51649,51649,-0.5061281,0.7813936,5.3
51782,51782,-0.47228638,0.78875322,5.5
51796,51796,-0.46846826,0.74534882,5.7
51903,51903,-0.44088936,0.80781372,4.7
51969,51969,-0.4254949,0.85909319,4.6
52054,52054,-0.40385937,0.82816673,4.6
52078,52078,-0.40000931,0.74816399,4.5
52250,52250,-0.35641215,0.76820405,4.6
52316,52316,-0.34096686,0.7252962,5.2
52347,52347,-0.33184649,0.77286723,5.8
52411,52411,-0.31371216,0.7275981,5.8
52435,52435,-0.30642257,0.75130044,5.2
52464,52464,-0.29921451,0.77637253,5.6
52470,52470,-0.29749921,0.70005142,5.9
52511,52511,-0.28752051,0.72146084,5.5
52515,52515,-0.28695379,0.86334888,5.1
52525,52525,-0.28422918,0.84502957,5.2
52608,52608,-0.26348122,0.73403274,3.6
52622,52622,-0.26050101,0.74156553,5.1
52648,52648,-0.2533733,0.86882437,4.9
52710,52710,-0.23840456,0.80489087,5.6
52712,52712,-0.23789732,0.85561523,5.8
52760,52760,-0.22629764,0.7552987,5.9
52786,52786,-0.21706667,0.85753005,4.6
52870,52870,-0.19452189,0.85070577,5.0
52880,52880,-0.19193967,0.72431673,5.9
52906,52906,-0.18692883,0.84388167,5.4
52913,52913,-0.18550246,0.72961928,6.0
53038,53038,-0.15399599,0.74414648,5.6
53201,53201,-0.10872506,0.77060606,5.9
53203,53203,-0.10860892,0.80611823,4.0
53215,53215,-0.10613019,0.75033751,4.3
53263,53263,-0.09626515,0.76893951,4.3
53354,53354,-0.07178575,0.80534122,5.1
53373,53373,-0.06519022,0.81253493,5.8
53510,53510,-0.02392831,0.73966908,6.0
53776,53776,0.06314449,0.67027867,4.4
53797,53797,0.06853901,0.63718941,4.5
53802,53802,0.06990051,0.5452365,5.8
53819,53819,0.0776148,0.53509027,5.8
53824,53824,0.07913905,0.56957351,6.0
53827,53827,0.08063349,0.65784698,5.2
53859,53859,0.09330422,0.66847221,5.6
54032,54032,0.14923919,0.58371446,4.5
54037,54037,0.15126617,0.61304103,5.6
54057,54057,0.15990547,0.53385642,3.5
54078,54078,0.16755496,0.68389917,5.4
54280,54280,0.23548565,0.66721508,3.9
54373,54373,0.262115,0.55041329,5.5
54470,54470,0.2920122,0.61707929,2.4
54492,54492,0.29822485,0.54383306,5.0
54493,54493,0.29824608,0.65377663,5.8
54654,54654,0.352588,0.65370696,5.5
54787,54787,0.39872324,0.64545034,5.8
54911,54911,0.43266415,0.61076159,5.5
54990,54990,0.46115185,0.65807281,6.0
54993,54993,0.46172774,0.56614486,5.8
55106,55106,0.49382347,0.64590035,5.8
55217,55217,0.52375775,0.57672699,5.4
55288,55288,0.54742638,0.65664523,4.8
55305,55305,0.55222065,0.60653353,3.1
55329,55329,0.55779334,0.67726726,6.0
55346,55346,0.56488738,0.52481517,5.4
55396,55396,0.58019995,0.5781838,5.3
55419,55419,0.58465723,0.59335188,5.1
55426,55426,0.58614054,0.5867286,4.1
55569,55569,0.63046791,0.55113891,5.8
55634,55634,0.65031972,0.62703935,5.4
55649,55649,0.65383591,0.59904795,5.9
55683,55683,0.66565506,0.64742513,5.9
55686,55686,0.66644227,0.60162648,5.6
55704,55704,0.67117437,0.67227916,5.9
55792,55792,0.69413069,0.69784794,5.0
55927,55927,0.73049782,0.66521731,4.3
55945,55945,0.73489525,0.60834033,4.7
55974,55974,0.74414354,0.6655849,5.3
56030,56030,0.76028841,0.55386608,5.2
56046,56046,0.76600139,0.68877805,4.6
56051,56051,0.76774788,0.61058773,5.0
56066,56066,0.77240173,0.66207431,5.9
56137,56137,0.79396446,0.67453514,3.7
56223,56223,0.82053506,0.68806401,4.8
56284,56284,0.83902188,0.530093,5.5
56307,56307,0.84429365,0.55853115,6.0
56321,56321,0.84872322,0.682444,6.0
56339,56339,0.8534455,0.59413102,4.9
56418,56418,0.87860319,0.58224475,5.6
56474,56474,0.89534482,0.58705633,5.6
56530,56530,0.91400945,0.6159838,5.8
56537,56537,0.91751261,0.69346469,5.8
56627,56627,0.95062966,0.65310861,5.6
56645,56645,0.95643877,0.59002974,5.0
56672,56672,0.96506513,0.56080081,3.9
56674,56674,0.96551615,0.63362336,5.6
56726,56726,0.98775543,0.57490627,5.1
56760,56760,0.99785732,0.59707525,5.7
56798,56798,1.00785195,0.55391199,2.9
56814,56814,1.01339155,0.53931072,6.0
56823,56823,1.01774041,0.60975666,5.5
56839,56839,1.02315798,0.69581691,3.0
56855,56855,1.02849527,0.62219291,4.0
57005,57005,1.07019401,0.66166736,5.6
57046,57046,1.08109337,0.58394732,5.9
57170,57170,1.12206316,0.6012286,5.1
57211,57211,1.13985563,0.59370245,5.6
57215,57215,1.14047021,0.59073228,5.8
57228,57228,1.14719067,0.54677466,5.3
57376,57376,1.21489512,0.66647923,5.8
57440,57440,1.2479297,0.54720203,5.8
57443,57443,1.24825193,0.56727283,5.9
57446,57446,1.25026567,0.65278756,5.1
57474,57474,1.26222613,0.63915038,5.0
57521,57521,1.28165215,0.57750977,2.9
57547,57547,1.29092145,0.66002525,5.0
57558,57558,1.29530848,0.68628208,6.0
57754,57754,1.35264159,0.67068286,4.8
57798,57798,1.36199619,0.56953124,5.1
57815,57815,1.3657064,0.59789448,5.8
57852,57852,1.3739805,0.58156795,4.8
57883,57883,1.37753086,0.58812883,5.4
57905,57905,1.3819336,0.59180188,5.2
57980,57980,1.40172192,0.65171879,5.2
57987,57987,1.40244485,0.5427717,5.9
58027,58027,1.41153002,0.59951614,5.9
58039,58039,1.41343665,0.52651275,5.7
58050,58050,1.415159,0.6010081,5.3
58163,58163,1.43758728,0.56124689,4.9
58181,58181,1.44124396,0.60548769,6.0
58279,58279,1.46355262,0.53170888,5.5
58318,58318,1.47202001,0.54686256,6.0
58464,58464,1.5084358,0.68358002,4.6
58495,58495,1.51681687,0.65089073,5.0
58501,58501,1.51853434,0.68305143,4.2
58568,58568,1.53474096,0.55319951,5.8
58635,58635,1.55469764,0.64945665,2.7
58656,58656,1.56179669,0.54164795,6.0
58748,58748,1.58448327,0.67176453,5.3
58851,58851,1.6103308,0.57083461,6.0
59127,59127,1.68142483,0.53277703,5.0
59193,59193,1.69816414,0.56709999,5.6
59279,59279,1.71526865,0.67173893,5.1
59315,59315,1.72436364,0.6883055,5.7
59318,59318,1.72498861,0.6972154,5.3
59520,59520,1.77338885,0.57012087,5.8
59569,59569,1.78675698,0.59382195,3.6
59630,59630,1.80522191,0.58900625,6.0
59772,59772,1.84524419,0.60304592,5.6
59857,59857,1.86732086,0.52934212,4.5
59865,59865,1.86845627,0.68773153,5.1
59963,59963,1.89748997,0.54188149,6.0
60009,60009,1.9142156,0.64326762,5.2
60117,60117,1.94559481,0.55650948,4.2
60197,60197,1.96965163,0.55850085,1.6
60203,60203,1.97209523,0.54229794,5.3
60242,60242,1.98648482,0.61369956,5.6
60246,60246,1.98926033,0.60564452,4.9
60256,60256,1.99352548,0.67126662,5.9
60290,60290,2.00489521,0.59549126,6.0
60327,60327,2.02162259,0.65694712,5.5
60339,60339,2.02582651,0.58538639,5.3
60378,60378,2.04128627,0.58226749,6.0
60889,60889,2.22386101,0.66653145,6.0
60906,60906,2.23194254,0.63866111,5.8
61101,61101,2.31034797,0.57007554,5.8
61116,61116,2.31598452,0.62358127,6.0
61124,61124,2.31778955,0.53703975,5.6
61145,61145,2.32941701,0.57777617,5.5
61176,61176,2.3408287,0.56922406,5.6
61201,61201,2.34895182,0.56634247,5.8
61253,61253,2.37083424,0.67462919,4.7
61287,61287,2.38145035,0.5949265,6.0
61305,61305,2.38948083,0.54398524,5.3
61360,61360,2.4093141,0.60809186,6.0
61386,61386,2.42319434,0.62090413,5.8
61390,61390,2.42486905,0.64604119,3.8
61410,61410,2.43413399,0.67022781,5.9
61413,61413,2.43479722,0.60397395,3.3
61528,61528,2.47707593,0.59125899,6.0
61539,61539,2.48056193,0.61654396,5.5
61569,61569,2.49218248,0.63915111,4.6
61577,61577,2.49561103,0.69541805,5.0
61585,61585,2.49872921,0.62897167,5.5
61593,61593,2.50346691,0.54780601,5.7
61635,61635,2.52599205,0.69790316,5.5
61647,61647,2.52943734,0.61650222,6.0
61655,61655,2.53346665,0.52718247,5.7
61807,61807,2.60985011,0.56148042,5.6
61873,61873,2.63756796,0.61940489,4.5
62009,62009,2.70626871,0.59622711,5.8
62018,62018,2.71081922,0.5929266,5.8
62037,62037,2.7185831,0.59430934,4.8
62052,62052,2.72706882,0.64514583,4.4
62075,62075,2.73665613,0.68385117,5.9
62100,62100,2.7446269,0.56961908,5.8
62120,62120,2.75178021,0.61517257,5.6
62172,62172,2.77468606,0.5626335,4.8
62177,62177,2.77626994,0.66621545,5.8
62235,62235,2.80600512,0.54011269,5.4
62296,62296,2.83843123,0.60187495,3.9
62309,62309,2.84573681,0.59868497,5.9
62313,62313,2.84914195,0.58947293,5.2
62353,62353,2.87125876,0.68907436,5.1
62426,62426,2.90847455,0.63845686,6.0
62483,62483,2.94750928,0.5552032,3.9
62485,62485,2.9486572,0.58237061,3.7
62490,62490,2.95140427,0.67125547,4.8
62571,62571,2.99490515,0.69136569,5.3
62654,62654,3.04743811,0.60186167,5.5
62657,62657,3.04984187,0.55890509,5.7
62717,62717,3.08531074,0.61452325,5.8
62783,62783,3.12729777,0.58373696,6.0
62801,62801,3.1376776,0.63392913,5.6
62927,62927,-3.08054103,0.58190557,5.1
62999,62999,-3.03953852,0.68584075,5.2
63069,63069,-3.00550947,0.58509666,5.4
63176,63176,-2.9555948,0.69028126,6.0
63216,63216,-2.93300805,0.65953714,5.9
63255,63255,-2.90741287,0.67342472,5.4
63256,63256,-2.90732015,0.67348775,2.9
63287,63287,-2.88902939,0.54200012,5.1
63337,63337,-2.86493811,0.62947021,5.1
63379,63379,-2.84593679,0.67656249,6.0
63461,63461,-2.80933279,0.59970788,6.0
63467,63467,-2.80660892,0.61767217,6.0
63622,63622,-2.7377004,0.65341549,5.0
63647,63647,-2.72602975,0.63789341,4.9
63700,63700,-2.70309394,0.61505849,6.0
63734,63734,-2.68714156,0.67637588,6.0
63738,63738,-2.68414039,0.67705079,5.6
63759,63759,-2.6773832,0.54869622,5.8
63780,63780,-2.6662203,0.60932891,6.0
63792,63792,-2.6634333,0.60547615,5.0
64052,64052,-2.54869325,0.62377035,4.8
64071,64071,-2.5405803,0.68107959,6.0
64177,64177,-2.49719294,0.5587292,6.0
64201,64201,-2.48851618,0.5338969,3.8
64202,64202,-2.48681514,0.67240807,3.0
64343,64343,-2.41227242,0.66351116,6.0
64354,64354,-2.40628885,0.65408449,5.5
64448,64448,-2.36624096,0.68875322,5.6
64475,64475,-2.35138051,0.61785848,5.7
64588,64588,-2.29735384,0.58469112,3.5
64651,64651,-2.27172593,0.55058598,6.0
64655,64655,-2.2697756,0.57790794,5.4
64666,64666,-2.26556186,0.69392415,5.9
64672,64672,-2.26396452,0.53175504,5.0
64685,64685,-2.25758375,0.65539775,4.5
64700,64700,-2.25003134,0.6022965,5.9
64768,64768,-2.22131718,0.55024641,4.2
64789,64789,-2.21040626,0.683734,5.4
64832,64832,-2.19263488,0.64224582,6.0
64833,64833,-2.19259968,0.64223065,5.1
64869,64869,-2.1728651,0.57024469,5.6
64947,64947,-2.14088186,0.62502737,4.8
64973,64973,-2.12069328,0.66480217,5.5
65000,65000,-2.10699251,0.64201214,5.7
65023,65023,-2.09818871,0.58387164,5.4
65048,65048,-2.08792698,0.64173226,5.9
65107,65107,-2.06323581,0.63908435,4.9
65131,65131,-2.05089008,0.63796981,5.7
65164,65164,-2.03852624,0.59313376,5.4
65232,65232,-2.01496393,0.69511611,5.5
65253,65253,-2.00648744,0.54117332,4.7
65256,65256,-2.00506573,0.59193966,5.4
65258,65258,-2.00450584,0.59024926,5.3
65289,65289,-1.9913382,0.65461793,5.5
65484,65484,-1.92248111,0.55313421,3.0
65503,65503,-1.91471497,0.68096348,3.6
65511,65511,-1.91107153,0.59567675,5.9
65626,65626,-1.87156381,0.55472217,5.4
65715,65715,-1.83968821,0.54103229,3.9
65735,65735,-1.83365177,0.5871195,5.3
65765,65765,-1.82350117,0.6084019,6.0
65811,65811,-1.80528473,0.62830244,5.4
65889,65889,-1.7745481,0.64340511,3.4
65912,65912,-1.76506609,0.57862542,4.6
65920,65920,-1.76302318,0.65175472,4.8
65929,65929,-1.75969949,0.67826331,6.0
65962,65962,-1.75062632,0.56777044,5.4
65999,65999,-1.73681706,0.64911607,5.5
66000,66000,-1.73679582,0.64910225,4.5
66053,66053,-1.72364302,0.60626605,5.9
66102,66102,-1.70593775,0.54444397,5.8
66174,66174,-1.6811548,0.53781856,5.8
66484,66484,-1.59463584,0.65024025,4.0
66523,66523,-1.58568579,0.52695504,4.5
66530,66530,-1.5840654,0.63339836,6.0
66625,66625,-1.55350004,0.56243099,5.9
66647,66647,-1.54843219,0.53326092,5.2
66665,66665,-1.54330281,0.6352153,5.7
66702,66702,-1.53483694,0.63626254,5.9
66732,66732,-1.5275038,0.58352727,5.9
66736,66736,-1.52707786,0.54788668,5.0
66764,66764,-1.52101132,0.67646388,5.9
66868,66868,-1.49178723,0.62903295,4.3
66942,66942,-1.47226754,0.68903587,5.0
67089,67089,-1.4358863,0.53259357,5.4
67133,67133,-1.42498773,0.6006762,5.9
67163,67163,-1.4190166,0.58339056,5.5
67173,67173,-1.41701427,0.67607113,0.1
67192,67192,-1.41173283,0.69155181,5.8
67292,67292,-1.38762496,0.55634959,5.5
67308,67308,-1.38456496,0.69145776,6.0
67309,67309,-1.38456438,0.69144171,5.1
67314,67314,-1.38438606,0.69044251,4.5
67320,67320,-1.38295969,0.65540158,4.3
67323,67323,-1.38282588,0.65521759,5.9
67395,67395,-1.36978682,0.55327267,5.8
67440,67440,-1.36178208,0.57166374,5.8
67445,67445,-1.36129856,0.567095,5.2
67450,67450,-1.36034342,0.58125529,3.9
67451,67451,-1.36034291,0.58125549,3.8
67484,67484,-1.35328735,0.63665597,6.0
67536,67536,-1.34400016,0.64416787,5.5
67558,67558,-1.34061597,0.64287715,4.5
67611,67611,-1.3301573,0.57309753,5.2
67641,67641,-1.3250581,0.66667117,5.8
