,Star ID,RA,DE,Magnitude
14478,14478,2.14519306,1.05651514,6.4
14499,14499,2.15964039,1.09368958,5.8
14521,14521,2.17532828,1.06101285,6.5
14567,14567,2.20382667,1.1774731,6.0
14571,14571,2.20746197,1.19874328,6.9
14572,14572,2.20839645,1.06268522,3.5
14581,14581,2.21646395,1.21283104,6.4
14589,14589,2.22594465,1.14000946,5.4
14608,14608,2.24614443,1.13788156,5.7
14611,14611,2.24761786,1.04922412,6.4
14615,14615,2.25088977,1.12581891,4.8
14666,14666,2.28778123,1.16751182,6.1
14690,14690,2.30939917,1.08474341,5.7
14702,14702,2.32286489,1.13092391,5.6
14726,14726,2.33412256,1.10911083,6.9
14741,14741,2.34775678,1.18379482,5.0
14760,14760,2.36422439,1.19808287,7.0
14768,14768,2.37378581,1.1706954,5.3
14787,14787,2.38245668,1.17529342,4.9
14795,14795,2.38594661,1.11210058,4.7
14818,14818,2.40161894,1.07566198,5.2
14874,14874,2.45102427,1.11975845,6.5
14907,14907,2.4766633,1.10447882,3.8
14940,14940,2.50416649,1.05486027,6.6
14948,14948,2.51044146,1.17807785,6.3
14965,14965,2.522009,1.21242079,5.7
14975,14975,2.53379091,1.13819218,6.2
14979,14979,2.53988815,1.11499739,6.5
14986,14986,2.54701302,1.10795862,6.9
14999,14999,2.55908568,1.14890409,6.3
15022,15022,2.58058872,1.07081195,6.4
15097,15097,2.64192133,1.12046279,6.8
15128,15128,2.66902273,1.05128293,6.1
15130,15130,2.67307844,1.05418527,6.8
15134,15134,2.68094623,1.14072577,5.7
15146,15146,2.69337036,1.2042751,5.8
15162,15162,2.70766294,1.14877799,4.9
15195,15195,2.73309209,1.14987319,6.4
15199,15199,2.73574216,1.1259997,6.0
15242,15242,2.77105526,1.05395978,6.9
15259,15259,2.78500932,1.19913404,5.9
15260,15260,2.78622785,1.15154987,5.1
15268,15268,2.79042224,1.21018406,5.2
15272,15272,2.79746457,1.20495345,5.9
15273,15273,2.79959111,1.18113824,6.3
15297,15297,2.81658501,1.14138735,6.2
15299,15299,2.81964523,1.11830483,6.6
15359,15359,2.87087545,1.11160844,6.3
15383,15383,2.88267088,1.08247647,2.0
15413,15413,2.9082209,1.17778008,6.1
15430,15430,2.91912674,1.19631242,6.4
15437,15437,2.92345217,1.17976127,6.7
15453,15453,2.93815948,1.05096354,6.7
15461,15461,2.94310894,1.05670921,6.7
15471,15471,2.95009397,1.09006177,7.0
15477,15477,2.95771917,1.17592373,6.3
15485,15485,2.96662915,1.1275591,6.0
15519,15519,2.99425793,1.08298756,5.9
15531,15531,3.00396952,1.21487565,4.1
15541,15541,3.00863537,1.07092836,5.5
15566,15566,3.02438609,1.21477132,5.4
15579,15579,3.03698519,1.1279008,6.8
15588,15588,3.04369882,1.09386901,7.0
15605,15605,3.05302375,1.16974963,5.5
15630,15630,3.07371906,1.07652243,6.6
15662,15662,3.11545018,1.14356513,6.7
15665,15665,3.11667169,1.07910411,6.3
15672,15672,3.12304847,1.0776185,6.7
15709,15709,-3.12786084,1.10326286,6.2
15746,15746,-3.09064053,1.15866877,6.8
15782,15782,-3.05567089,1.07981281,6.9
15800,15800,-3.04218378,1.11839821,6.4
15810,15810,-3.02317598,1.17233858,7.0
15815,15815,-3.01972249,1.21261981,5.3
15816,15816,-3.01620688,1.15495025,6.7
15870,15870,-2.96973138,1.0993349,5.9
15876,15876,-2.96320632,1.07213632,6.5
15882,15882,-2.95937918,1.0710498,7.0
15900,15900,-2.9444268,1.10049263,5.8
15901,15901,-2.94290182,1.17047025,5.7
15906,15906,-2.93875462,1.05753446,5.9
15940,15940,-2.90819456,1.1468446,5.3
15944,15944,-2.90392956,1.15653259,6.1
15949,15949,-2.90138138,1.17831842,6.7
15954,15954,-2.89573218,1.13786101,6.6
15959,15959,-2.8883706,1.16704296,5.5
15961,15961,-2.88052513,1.11489121,6.0
15984,15984,-2.86055414,1.08750738,6.3
15998,15998,-2.84529378,1.09074449,6.5
16013,16013,-2.83051644,1.17939073,7.0
16017,16017,-2.82847673,1.17900433,6.8
16032,16032,-2.81506191,1.19853646,6.1
16070,16070,-2.77380392,1.10858873,6.5
16077,16077,-2.7689842,1.13435794,6.7
16078,16078,-2.76854772,1.13407553,7.0
16079,16079,-2.76364822,1.05075061,5.4
16091,16091,-2.75674231,1.12465905,7.0
16108,16108,-2.74027578,1.05624718,7.0
16123,16123,-2.72465749,1.17444684,6.8
16141,16141,-2.70551646,1.13576201,5.7
16142,16142,-2.70275717,1.14362234,6.5
16185,16185,-2.66978164,1.07753278,6.0
16196,16196,-2.66270484,1.19664185,6.4
16198,16198,-2.66175625,1.13393629,4.8
16229,16229,-2.63553384,1.07743916,6.4
16233,16233,-2.63068779,1.13683979,7.0
16253,16253,-2.61478429,1.20286293,6.4
16272,16272,-2.60476115,1.12773272,3.6
16296,16296,-2.57812248,1.20599202,6.6
16304,16304,-2.56942696,1.21591742,5.4
16341,16341,-2.53541806,1.18701282,6.7
16350,16350,-2.53074203,1.14478109,7.0
16405,16405,-2.48894626,1.10664754,6.0
16410,16410,-2.48555392,1.05497062,6.2
16430,16430,-2.47602966,1.1451686,6.6
16465,16465,-2.43995712,1.07293204,6.2
16477,16477,-2.43116539,1.07004672,6.6
16526,16526,-2.40061231,1.09930101,7.0
16557,16557,-2.37024423,1.1542065,4.9
16560,16560,-2.36690273,1.07975095,7.0
16569,16569,-2.35962987,1.14622356,7.0
16573,16573,-2.35499312,1.05418614,5.9
16585,16585,-2.34628313,1.05103781,6.8
16586,16586,-2.34225789,1.15389913,6.1
16605,16605,-2.32616959,1.10492441,6.8
16607,16607,-2.32312857,1.15153498,6.8
16629,16629,-2.3117115,1.18628129,6.1
16659,16659,-2.294873,1.17873065,5.2
16661,16661,-2.29301328,1.20653428,6.5
16671,16671,-2.28473453,1.09873422,6.8
16692,16692,-2.27348515,1.09350157,6.6
16711,16711,-2.26158484,1.08602284,5.8
16712,16712,-2.261084,1.10862349,5.8
16739,16739,-2.23932506,1.08992413,6.4
16740,16740,-2.23899824,1.06189667,6.1
16742,16742,-2.23520215,1.08032191,6.8
16745,16745,-2.23201031,1.08682108,6.5
16753,16753,-2.22433915,1.1235813,5.9
16772,16772,-2.20678463,1.18634795,6.9
16793,16793,-2.19256601,1.21203658,5.9
16847,16847,-2.1559306,1.09525742,5.1
16887,16887,-2.12500308,1.14203734,6.9
16889,16889,-2.1228164,1.20195022,6.8
16924,16924,-2.09379202,1.1827406,6.8
16961,16961,-2.06743791,1.18580724,5.4
16978,16978,-2.05598084,1.1089344,6.7
16979,16979,-2.05478951,1.04721011,6.7
16992,16992,-2.04106729,1.17409574,6.3
17035,17035,-2.01512683,1.19857835,6.5
17061,17061,-1.99877883,1.20820607,5.4
17072,17072,-1.99353187,1.07878636,5.6
17073,17073,-1.99269505,1.07559357,2.9
17106,17106,-1.97191923,1.20211889,5.0
17107,17107,-1.97126175,1.17202767,6.7
17129,17129,-1.95601194,1.063388,5.9
17136,17136,-1.95249394,1.16689102,6.4
17154,17154,-1.9447734,1.05713468,6.8
17164,17164,-1.93554439,1.10257709,6.4
17169,17169,-1.93077804,1.06936701,7.0
17187,17187,-1.91739362,1.1289415,5.0
17270,17270,-1.85762234,1.08523002,7.0
17280,17280,-1.85115393,1.13814472,4.8
17281,17281,-1.85094704,1.17906072,6.7
17283,17283,-1.85069891,1.08989204,6.8
17284,17284,-1.84932163,1.13647066,6.4
17304,17304,-1.83559672,1.20881194,6.5
17311,17311,-1.82980544,1.05975209,6.2
17323,17323,-1.82398913,1.12869856,6.1
17359,17359,-1.79970753,1.0685166,6.7
17364,17364,-1.79491507,1.14800966,3.2
17390,17390,-1.7797691,1.09835601,5.5
17409,17409,-1.7651015,1.06057836,6.7
17413,17413,-1.76330687,1.05982099,6.3
17445,17445,-1.74132379,1.16254733,7.0
17471,17471,-1.72334377,1.04876689,5.7
17473,17473,-1.7228582,1.17545554,6.3
17525,17525,-1.69227538,1.18973859,5.2
17545,17545,-1.6821892,1.08057896,5.3
17571,17571,-1.67078601,1.21477888,6.5
17575,17575,-1.67010933,1.20045918,4.9
17607,17607,-1.651682,1.17240893,6.9
17644,17644,-1.62020877,1.09626036,6.7
17650,17650,-1.61548765,1.19905114,6.9
17663,17663,-1.60649099,1.05427176,6.8
17693,17693,-1.58986615,1.21512441,7.0
17755,17755,-1.54794684,1.16830672,6.9
17767,17767,-1.54278299,1.1207289,6.8
17802,17802,-1.52491911,1.05411545,6.3
17827,17827,-1.51142444,1.12364486,5.0
17836,17836,-1.50284055,1.19970316,6.1
17846,17846,-1.49544246,1.19942551,6.7
17857,17857,-1.48440362,1.16520387,7.0
17887,17887,-1.45804616,1.14375702,5.0
17910,17910,-1.43608374,1.09082274,7.0
17911,17911,-1.43510991,1.14139796,6.3
17921,17921,-1.4292171,1.18224764,6.8
17929,17929,-1.42294133,1.15743095,7.0
17946,17946,-1.41343722,1.14220993,6.0
17957,17957,-1.40888903,1.09049335,5.6
17960,17960,-1.40587238,1.05879318,6.6
17962,17962,-1.40479158,1.10804797,6.9
17974,17974,-1.3940786,1.09431524,6.0
17994,17994,-1.38005808,1.06455902,6.2
18021,18021,-1.36630765,1.18184272,7.0
18038,18038,-1.35400977,1.06076162,6.8
18078,18078,-1.32554774,1.13779522,5.8
18081,18081,-1.32301701,1.08784162,6.4
18090,18090,-1.31810085,1.05762017,6.7
18102,18102,-1.31251042,1.2123008,6.4
18120,18120,-1.30295279,1.04814168,6.9
18122,18122,-1.30013925,1.09311605,7.0
18131,18131,-1.29657921,1.19118663,6.9
18132,18132,-1.2961948,1.08243706,7.0
18186,18186,-1.26720248,1.1500819,6.2
18221,18221,-1.25425003,1.17938215,3.2
18233,18233,-1.2479147,1.16984184,6.8
18256,18256,-1.23745051,1.10159137,6.9
18274,18274,-1.23254999,1.06233431,7.0
18286,18286,-1.22441217,1.12217724,6.3
18298,18298,-1.21991998,1.14525189,4.6
18342,18342,-1.19614722,1.09003608,6.5
18394,18394,-1.16768991,1.04805082,6.4
18395,18395,-1.16736455,1.21433275,4.8
18412,18412,-1.15957798,1.1051913,6.6
18456,18456,-1.13799815,1.19617013,6.9
18460,18460,-1.13692805,1.05400259,6.2
18507,18507,-1.1153261,1.20802828,5.9
18529,18529,-1.10527061,1.19229191,6.4
18546,18546,-1.09598575,1.10089139,6.8
18555,18555,-1.09258905,1.06605002,6.7
18574,18574,-1.08100377,1.11779913,6.8
18592,18592,-1.07195918,1.12727239,6.9
18626,18626,-1.05655076,1.10649196,6.0
18657,18657,-1.04305341,1.12889137,5.4
18668,18668,-1.03940691,1.12561296,6.6
18675,18675,-1.03585822,1.18212707,4.7
18691,18691,-1.02922939,1.11257889,6.2
18698,18698,-1.02677727,1.18478409,6.6
18699,18699,-1.02645526,1.07948498,5.6
18721,18721,-1.01844231,1.1547477,6.9
18731,18731,-1.01161538,1.08086093,6.6
18740,18740,-1.00717504,1.19470017,7.0
18749,18749,-1.00038542,1.18895014,6.8
18750,18750,-1.00022892,1.08082699,5.7
18765,18765,-0.99246628,1.0557008,6.2
18795,18795,-0.97286885,1.16400774,6.1
18806,18806,-0.9652587,1.08381878,5.6
18816,18816,-0.96042887,1.19939783,6.0
18825,18825,-0.95781909,1.11386244,5.9
18878,18878,-0.92822347,1.14474318,6.6
18896,18896,-0.92177542,1.09651435,4.3
18917,18917,-0.90944707,1.13843585,6.8
18927,18927,-0.9032494,1.07460897,6.9
18940,18940,-0.89341811,1.2131165,6.9
18947,18947,-0.8894917,1.06795693,6.9
18978,18978,-0.87599456,1.05285155,6.0
18997,18997,-0.86570344,1.05454073,6.1
19001,19001,-0.8632266,1.15445148,6.9
19003,19003,-0.86147633,1.16021509,5.6
19017,19017,-0.85409329,1.21421611,6.5
19018,19018,-0.85401228,1.07589299,3.6
19044,19044,-0.838194,1.18412236,6.9
19050,19050,-0.83595111,1.11448513,6.4
19213,19213,-0.75476887,1.18771571,6.8
19222,19222,-0.74869192,1.10114791,6.5
19228,19228,-0.74664676,1.19182644,5.2
19256,19256,-0.73005908,1.12045964,6.4
19260,19260,-0.72760522,1.21858418,6.8
19264,19264,-0.72532298,1.12646464,6.9
19297,19297,-0.70996241,1.06417437,6.8
19301,19301,-0.7095359,1.08861877,2.6
19308,19308,-0.70728966,1.07593057,6.6
19312,19312,-0.70539939,1.12851986,5.2
19328,19328,-0.70192452,1.05547822,6.7
19332,19332,-0.70130383,1.05668802,6.2
19384,19384,-0.68478429,1.209846,7.0
19431,19431,-0.66843855,1.16222638,5.4
19432,19432,-0.66837558,1.07997062,6.9
19450,19450,-0.6615701,1.16641576,6.9
19465,19465,-0.65618525,1.05135905,5.5
19509,19509,-0.63965182,1.1606984,7.0
19540,19540,-0.62579725,1.07958955,4.9
19544,19544,-0.62439975,1.13704705,7.0
19594,19594,-0.60475374,1.10816791,7.0
19620,19620,-0.59554036,1.08611379,6.0
19623,19623,-0.59339237,1.06272371,4.5
19641,19641,-0.58492738,1.05522931,5.6
19645,19645,-0.58407428,1.22031201,6.4
19654,19654,-0.58034975,1.13337091,7.0
19662,19662,-0.57660994,1.06533569,6.4
19664,19664,-0.57605682,1.16168073,6.5
19685,19685,-0.56561255,1.14349832,6.4
19686,19686,-0.56504583,1.12860897,7.0
19697,19697,-0.56215643,1.09042,6.8
19734,19734,-0.55168344,1.17837887,7.0
19737,19737,-0.5504548,1.06996072,6.2
19741,19741,-0.54888378,1.13591273,5.9
19752,19752,-0.54436433,1.10631345,4.9
19757,19757,-0.54205897,1.06563502,6.9
19759,19759,-0.54146003,1.1504729,6.3
19761,19761,-0.54051704,1.15017411,7.0
19772,19772,-0.53487832,1.09009808,6.2
19791,19791,-0.52728235,1.08641505,6.5
19813,19813,-0.51711575,1.14880461,6.8
19825,19825,-0.51348001,1.12371715,6.5
19826,19826,-0.51338569,1.1237093,4.6
19827,19827,-0.51321014,1.09739545,5.5
19846,19846,-0.50838954,1.09155165,5.4
19848,19848,-0.50787394,1.08273658,5.2
19921,19921,-0.48211353,1.2197297,5.5
19931,19931,-0.47833177,1.05612554,5.5
19936,19936,-0.47641961,1.10031893,6.1
19947,19947,-0.4701485,1.09805538,6.2
19969,19969,-0.45954359,1.08325664,7.0
19981,19981,-0.45496857,1.1497947,7.0
19990,19990,-0.45126927,1.09176226,6.0
20031,20031,-0.43541783,1.0975854,6.9
20041,20041,-0.43057592,1.08500376,6.0
20073,20073,-0.41257772,1.07613734,6.7
20074,20074,-0.41243824,1.13231711,5.7
20087,20087,-0.4072869,1.11404153,6.4
20114,20114,-0.39807273,1.07105184,6.9
20149,20149,-0.38573776,1.21569886,6.0
20152,20152,-0.38359929,1.07371715,6.5
20189,20189,-0.36271948,1.10521545,5.2
20213,20213,-0.34334072,1.13575226,6.8
20214,20214,-0.34221062,1.08924021,6.9
20246,20246,-0.32259509,1.13093758,6.8
20252,20252,-0.31920442,1.09387483,6.2
20267,20267,-0.31462438,1.15082066,3.7
20280,20280,-0.3079685,1.07216691,6.1
20282,20282,-0.3072884,1.09445113,6.8
20294,20294,-0.30136555,1.18199636,6.9
20383,20383,-0.25899188,1.10080655,7.0
20392,20392,-0.25604838,1.05026555,6.6
20397,20397,-0.25466703,1.16831463,5.5
20404,20404,-0.25081254,1.09904159,6.8
20423,20423,-0.24264025,1.06761679,6.7
20437,20437,-0.23692241,1.1405063,6.8
20438,20438,-0.23673035,1.10588735,6.2
20440,20440,-0.23598822,1.116167,6.4
20455,20455,-0.23017373,1.13342157,6.6
20465,20465,-0.22714158,1.16885704,6.7
20530,20530,-0.1994547,1.07669594,6.5
20553,20553,-0.18954057,1.18399316,4.9
20561,20561,-0.18410474,1.06249047,6.8
20566,20566,-0.18306758,1.07680226,6.6
20567,20567,-0.18270099,1.04721098,6.7
20571,20571,-0.18158871,1.08104433,6.4
20610,20610,-0.16407927,1.10966812,6.8
20613,20613,-0.16316428,1.08224638,5.2
20621,20621,-0.15912872,1.19871889,7.0
20625,20625,-0.15668984,1.06136706,6.7
20639,20639,-0.15235335,1.14051415,7.0
20684,20684,-0.13120439,1.14254639,6.6
20744,20744,-0.10271742,1.07962761,6.7
20755,20755,-0.09807361,1.10738232,6.9
20790,20790,-0.0873791,1.12116747,6.9
20792,20792,-0.08671973,1.07167313,6.5
20817,20817,-0.07594821,1.21260691,7.0
20837,20837,-0.06888814,1.16072356,5.9
20852,20852,-0.06324825,1.17860344,5.0
20865,20865,-0.06015145,1.12745947,6.4
20868,20868,-0.05939653,1.08099784,5.6
20886,20886,-0.0525752,1.10768446,6.7
20895,20895,-0.05004694,1.11189502,6.8
20914,20914,-0.0410678,1.05464051,6.9
20922,20922,-0.03780615,1.05724163,7.0
20953,20953,-0.02269734,1.06025179,7.0
20993,20993,-0.0081106,1.08032424,7.0
21001,21001,-0.00568009,1.04854252,6.9
21008,21008,-0.00414413,1.06368417,5.7
21019,21019,-0.00120419,1.05461525,7.0
21061,21061,0.01014145,1.01671911,6.5
21084,21084,0.01586693,1.01504849,6.1
21132,21132,0.02834233,1.02754694,2.4
21161,21161,0.03430365,0.99287306,6.5
21163,21163,0.03463453,1.03664311,6.7
21177,21177,0.03707334,1.00023961,6.7
21201,21201,0.04144226,0.93105995,6.8
21223,21223,0.04916782,1.04233928,7.0
21272,21272,0.06569325,0.89283191,6.1
21312,21312,0.07792546,0.98226408,6.8
21342,21342,0.08953605,0.96893025,6.7
21365,21365,0.09405238,0.9030863,5.4
21380,21380,0.09769306,0.92101005,5.7
21386,21386,0.10020547,0.95500121,6.9
21394,21394,0.1023568,0.98616731,6.8
21404,21404,0.10432379,0.98374606,6.6
21456,21456,0.12010491,1.04198629,5.9
21470,21470,0.12341856,0.96739349,6.8
21485,21485,0.12625727,0.91740997,5.7
21488,21488,0.12654089,0.94678057,4.9
21495,21495,0.12838075,0.93443833,7.0
21497,21497,0.1289626,1.01339464,7.0
21511,21511,0.13258307,0.95329617,6.1
21527,21527,0.13714173,0.93883321,7.0
21536,21536,0.14161108,0.89997282,6.9
21550,21550,0.14548091,0.9406165,5.1
21565,21565,0.14910443,0.93588152,3.7
21591,21591,0.15685507,1.03937101,6.7
21608,21608,0.16430189,0.98198332,2.5
21620,21620,0.16757532,0.90624486,6.8
21636,21636,0.17132007,0.87682976,4.9
21641,21641,0.1729044,1.02066326,6.1
21645,21645,0.17372056,0.9086744,6.9
21676,21676,0.1851057,0.95902812,5.5
21688,21688,0.18926526,0.96049488,6.5
21692,21692,0.19100593,1.03500861,6.5
21726,21726,0.19998224,0.90457977,6.8
21728,21728,0.20065979,0.88481149,5.0
21731,21731,0.20097795,1.00445226,3.6
21766,21766,0.20980022,0.89423917,6.5
21774,21774,0.2124825,0.89534785,6.2
21813,21813,0.22206887,0.91487503,6.2
21831,21831,0.22696641,1.02455205,5.0
21845,21845,0.23225658,1.00751521,6.4
21854,21854,0.23417229,1.02819775,4.8
21930,21930,0.25630612,1.00440237,6.7
21936,21936,0.25797698,0.9784293,6.9
21937,21937,0.25911872,0.88604311,6.6
21948,21948,0.261624,0.89936143,6.8
21955,21955,0.26424452,1.02348342,7.0
21966,21966,0.26654748,0.91167312,6.3
21973,21973,0.26751672,0.94138037,6.8
21987,21987,0.26984077,0.8856171,6.5
22011,22011,0.27837914,1.04007394,6.8
22014,22014,0.2790415,0.98906422,6.6
22020,22020,0.27999736,0.92906227,6.5
22023,22023,0.28330228,0.95427312,5.3
22030,22030,0.28523429,0.94187086,7.0
22031,22031,0.28569346,1.01224234,5.7
22039,22039,0.29023713,0.99631049,6.7
22059,22059,0.2949741,0.88570704,6.9
22069,22069,0.29689171,0.95791582,4.5
22158,22158,0.32565786,0.98382111,6.8
22164,22164,0.32765706,1.0042688,6.8
22190,22190,0.33561962,1.01175806,5.3
22229,22229,0.34976217,1.01025683,6.5
22267,22267,0.3600831,1.04678236,2.8
22388,22388,0.39342238,1.0135335,6.0
22396,22396,0.39551074,1.02933057,4.9
22413,22413,0.40249991,0.92659942,6.8
22455,22455,0.41380637,1.00746916,5.7
22492,22492,0.42334867,0.93576545,6.6
22495,22495,0.42402375,1.02626432,6.9
22519,22519,0.43179221,1.01885185,6.2
22540,22540,0.4362252,1.03641442,6.8
22550,22550,0.43825597,0.89473325,6.8
22551,22551,0.43830447,0.91864697,6.8
22553,22553,0.43856903,0.8803049,4.2
22565,22565,0.44059682,0.99982907,6.1
22566,22566,0.44067252,0.95357256,7.0
22577,22577,0.44270183,0.99201853,6.2
22619,22619,0.45354672,1.00831322,7.0
22677,22677,0.4700859,0.9021206,5.9
22689,22689,0.47424422,0.9582004,5.5
22695,22695,0.47543344,0.88220532,5.6
22704,22704,0.47837178,0.89410992,6.2
22715,22715,0.48205995,0.96608051,6.5
22739,22739,0.48686142,0.9832738,7.0
22771,22771,0.49457331,0.92608275,7.0
22792,22792,0.50099612,1.03643188,6.6
22816,22816,0.50722207,0.95260522,7.0
22834,22834,0.51177564,1.04227601,6.7
22858,22858,0.51904173,0.94678784,5.0
22896,22896,0.52766874,0.90283764,6.5
22906,22906,0.53086538,0.9666302,6.6
22958,22958,0.54613309,1.0155542,5.9
22992,22992,0.55308742,0.93563422,6.4
22994,22994,0.55342929,1.04274885,6.7
23010,23010,0.55843439,1.00200676,6.4
23032,23032,0.56467197,0.99437613,7.0
23043,23043,0.56785706,1.01800605,6.5
23045,23045,0.56806729,0.92197217,6.8
23046,23046,0.56839018,0.88723381,5.4
23114,23114,0.58184296,0.99176434,6.4
23142,23142,0.58660124,1.00651844,6.1
23148,23148,0.58703539,0.99982917,6.1
23177,23177,0.59142227,0.99319081,6.7
23181,23181,0.5921039,0.99378291,6.7
23193,23193,0.59380392,1.04371072,6.9
23198,23198,0.5944846,0.91336139,7.0
23204,23204,0.59694253,0.88539957,6.7
23213,23213,0.59872677,0.97180631,6.8
23228,23228,0.60109518,0.947394,6.8
23242,23242,0.60376008,0.99509821,6.5
23255,23255,0.60586247,0.97072023,5.2
23265,23265,0.60843771,0.99762928,7.0
23277,23277,0.6106249,0.90506453,6.6
23282,23282,0.61246833,0.9623426,6.5
23303,23303,0.61836274,0.98409493,6.2
23318,23318,0.62078991,0.87360051,4.9
23352,23352,0.63047809,0.87873042,6.3
23368,23368,0.63652151,0.96540968,6.9
23393,23393,0.64492804,1.00886367,6.9
23406,23406,0.64856763,0.96409171,6.7
23424,23424,0.65394259,0.90913168,6.5
23554,23554,0.69574512,0.95808191,5.7
23555,23555,0.69575348,0.93050998,6.1
23613,23613,0.71682331,0.96700661,6.8
23636,23636,0.72346175,0.99269305,6.5
23654,23654,0.72881569,0.97196625,4.0
23661,23661,0.73299357,1.01419769,6.3
23664,23664,0.73403139,0.92200159,7.0
23673,23673,0.7387288,0.92142064,6.4
23684,23684,0.7448088,0.91733487,4.1
23685,23685,0.74560081,0.88948912,6.6
23720,23720,0.75627045,0.8911736,6.5
23762,23762,0.77358266,0.91026736,5.4
23764,23764,0.7736748,0.91027361,6.8
23788,23788,0.79045925,0.93047522,3.1
23790,23790,0.79310437,0.98630684,5.1
23792,23792,0.79376811,0.97521324,6.5
23824,23824,0.80486208,0.90796173,6.2
23828,23828,0.80551112,0.99175712,6.8
23830,23830,0.80670565,0.88970054,7.0
23866,23866,0.82072988,0.90714812,6.7
23902,23902,0.83754555,0.99407317,5.9
23906,23906,0.83871943,0.88613973,6.7
23913,23913,0.84044134,0.88582359,5.3
23943,23943,0.85109163,0.87337478,5.3
23957,23957,0.85738471,0.88643154,7.0
23995,23995,0.87081902,1.02180791,6.8
24023,24023,0.88161773,0.93806148,6.4
24053,24053,0.89448605,1.0431496,4.4
24060,24060,0.89842271,1.02463631,4.8
24061,24061,0.89947311,1.03315667,6.4
24063,24063,0.89960793,0.96483173,5.0
24092,24092,0.91417343,1.02272319,6.3
24097,24097,0.91504232,1.00705352,6.4
24098,24098,0.91554788,0.95656425,5.8
24110,24110,0.92027954,1.04500406,6.5
24118,24118,0.92714036,0.9725328,6.8
24127,24127,0.93289653,0.98743098,6.8
24132,24132,0.93542166,0.99082259,6.3
24144,24144,0.94172979,0.98124723,6.6
24168,24168,0.95370674,1.04388783,6.0
24194,24194,0.96849557,0.95833329,6.8
24212,24212,0.97493773,0.89977206,6.8
24214,24214,0.97565535,0.97334739,6.0
24230,24230,0.98003409,0.8828495,5.9
24243,24243,0.98316849,0.99424916,6.5
24247,24247,0.98470278,0.91635909,6.8
24254,24254,0.98890873,0.91334394,6.9
24266,24266,0.99660956,0.88374373,7.0
24275,24275,1.00202124,1.0093002,5.8
24297,24297,1.01122044,0.99088765,6.8
24299,24299,1.01159096,0.91621941,6.7
24300,24300,1.01162004,0.90896238,6.8
24306,24306,1.01246537,1.03837191,6.6
24313,24313,1.01612525,0.88230747,5.5
24323,24323,1.02434015,0.93979586,7.0
24324,24324,1.02438626,1.00022832,6.9
24383,24383,1.04837878,1.03007359,5.1
24390,24390,1.05007727,0.95871993,6.6
24410,24410,1.05899103,0.94031024,6.4
24411,24411,1.05962604,0.87646237,4.3
24432,24432,1.06924273,0.87386643,7.0
24435,24435,1.06992581,1.04330062,6.5
24439,24439,1.07081411,0.95467513,6.3
24494,24494,1.09481733,1.00068346,6.1
24511,24511,1.10307565,0.93354952,5.1
24513,24513,1.10385356,1.00771777,5.8
24515,24515,1.10498417,0.99580366,6.6
24517,24517,1.10574237,0.88563451,6.9
24520,24520,1.1070606,1.02395762,6.9
24530,24530,1.11035251,0.87571381,4.6
24543,24543,1.11873017,0.88665456,5.5
24562,24562,1.12478435,0.984166,5.9
24576,24576,1.12870261,1.03847289,6.1
24584,24584,1.13515531,0.93167188,7.0
